movie1,movie2,movie3,movie4,movie5,movie6,label
8933,6954,2858,4995,260,1196,1
6954,2858,4995,260,1196,1210,1
2858,4995,260,1196,1210,6791,1
4995,260,1196,1210,6791,6107,1
260,1196,1210,6791,6107,1217,1
1196,1210,6791,6107,1217,4484,1
1210,6791,6107,1217,4484,563,1
6791,6107,1217,4484,563,2181,1
6107,1217,4484,563,2181,7486,1
1217,4484,563,2181,7486,3302,1
4484,563,2181,7486,3302,8014,1
563,2181,7486,3302,8014,632,1
2181,7486,3302,8014,632,1704,1
7486,3302,8014,632,1704,937,1
3302,8014,632,1704,937,4285,1
8014,632,1704,937,4285,1968,1
632,1704,937,4285,1968,830,0
1704,937,4285,1968,5878,3083,1
937,4285,1968,5878,3083,8973,0
4285,1968,5878,3083,3067,7037,1
1968,5878,3083,3067,7037,1285,1
5878,3083,3067,7037,1285,1268,1
3083,3067,7037,1285,1268,2125,1
3067,7037,1285,1268,2125,750,1
7037,1285,1268,2125,750,39183,1
1285,1268,2125,750,39183,1270,0
1268,2125,750,39183,1240,589,0
2125,750,39183,1240,1721,2571,1
750,39183,1240,1721,2571,1527,1
39183,1240,1721,2571,1527,541,1
1240,1721,2571,1527,541,1214,1
1721,2571,1527,541,1214,2311,1
2571,1527,541,1214,2311,3363,0
1527,541,1214,2311,902,2788,1
541,1214,2311,902,2788,916,1
1214,2311,902,2788,916,1219,1
2311,902,2788,916,1219,928,1
902,2788,916,1219,928,933,1
2788,916,1219,928,933,903,1
916,1219,928,933,903,2176,1
1219,928,933,903,2176,2212,1
928,933,903,2176,2212,2183,1
933,903,2176,2212,2183,6070,1
903,2176,2212,2183,6070,4552,0
2176,2212,2183,6070,4014,1089,1
2212,2183,6070,4014,1089,18,1
2183,6070,4014,1089,18,232,1
6070,4014,1089,18,232,1176,1
4014,1089,18,232,1176,307,1
1089,18,232,1176,307,306,1
18,232,1176,307,306,308,1
232,1176,307,306,308,26985,1
1176,307,306,308,26985,3424,1
307,306,308,26985,3424,3246,1
306,308,26985,3424,3246,639,1
308,26985,3424,3246,639,2702,0
26985,3424,3246,639,2020,4357,1
3424,3246,639,2020,4357,1305,1
3246,639,2020,4357,1305,1306,0
639,2020,4357,1305,3920,3295,1
2020,4357,1305,3920,3295,263,1
4357,1305,3920,3295,263,2481,1
1305,3920,3295,263,2481,2732,1
3920,3295,263,2481,2732,25805,1
3295,263,2481,2732,25805,8601,1
263,2481,2732,25805,8601,573,0
2481,2732,25805,8601,2762,3168,1
2732,25805,8601,2762,3168,2313,1
25805,8601,2762,3168,2313,1273,1
8601,2762,3168,2313,1273,7460,1
2762,3168,2313,1273,7460,714,1
3168,2313,1273,7460,714,7396,1
2313,1273,7460,714,7396,5741,1
1273,7460,714,7396,5741,665,1
7460,714,7396,5741,665,2843,1
714,7396,5741,665,2843,5856,1
7396,5741,665,2843,5856,2291,1
5741,665,2843,5856,2291,1466,1
665,2843,5856,2291,1466,1884,1
2843,5856,2291,1466,1884,30793,1
5856,2291,1466,1884,30793,224,1
2291,1466,1884,30793,224,1347,1
1466,1884,30793,224,1347,4313,0
1884,30793,224,1347,3003,7089,1
30793,224,1347,3003,7089,2897,1
224,1347,3003,7089,2897,6415,1
1347,3003,7089,2897,6415,2351,1
3003,7089,2897,6415,2351,4289,1
7089,2897,6415,2351,4289,4395,1
2897,6415,2351,4289,4395,3655,0
6415,2351,4289,4395,5073,5269,1
2351,4289,4395,5073,5269,6553,1
4289,4395,5073,5269,6553,1156,0
4395,5073,5269,6553,2691,26152,0
5073,5269,6553,2691,345,5990,0
5269,6553,2691,345,2239,7371,1
6553,2691,345,2239,7371,3910,1
2691,345,2239,7371,3910,3569,0
345,2239,7371,3910,1354,2360,1
2239,7371,3910,1354,2360,4027,1
7371,3910,1354,2360,4027,6440,1
3910,1354,2360,4027,6440,909,1
1354,2360,4027,6440,909,915,1
2360,4027,6440,909,915,7093,1
4027,6440,909,915,7093,3076,1
6440,909,915,7093,3076,904,1
909,915,7093,3076,904,2203,1
915,7093,3076,904,2203,1086,1
7093,3076,904,2203,1086,2206,1
3076,904,2203,1086,2206,931,1
904,2203,1086,2206,931,2187,0
2203,1086,2206,931,2201,2207,0
1086,2206,931,2201,1059,1399,1
2206,931,2201,1059,1399,3285,1
931,2201,1059,1399,3285,2356,0
2201,1059,1399,3285,1801,597,1
1059,1399,3285,1801,597,4963,1
1399,3285,1801,597,4963,1569,1
3285,1801,597,4963,1569,4062,0
1801,597,4963,1569,2671,92,0
597,4963,1569,2671,2803,1057,0
4963,1569,2671,2803,6993,1230,1
1569,2671,2803,6993,1230,7934,1
2671,2803,6993,1230,7934,1963,1
2803,6993,1230,7934,1963,2065,1
6993,1230,7934,1963,2065,3812,1
1230,7934,1963,2065,3812,6100,1
7934,1963,2065,3812,6100,2581,0
1963,2065,3812,6100,1186,6774,1
2065,3812,6100,1186,6774,6385,1
3812,6100,1186,6774,6385,8501,1
6100,1186,6774,6385,8501,898,1
1186,6774,6385,8501,898,40629,0
6774,6385,8501,898,7579,6789,1
6385,8501,898,7579,6789,2160,1
8501,898,7579,6789,2160,4506,0
898,7579,6789,2160,48394,3684,1
7579,6789,2160,48394,3684,2232,1
6789,2160,48394,3684,2232,2010,1
2160,48394,3684,2232,2010,4993,1
48394,3684,2232,2010,4993,1211,1
3684,2232,2010,4993,1211,2541,1
2232,2010,4993,1211,2541,1193,1
2010,4993,1211,2541,1193,905,1
4993,1211,2541,1193,905,1962,1
1211,2541,1193,905,1962,1204,1
2541,1193,905,1962,1204,1250,0
1193,905,1962,1204,1293,1949,1
905,1962,1204,1293,1949,1960,1
1962,1204,1293,1949,1960,1958,1
1204,1293,1949,1960,1958,265,1
1293,1949,1960,1958,265,911,1
1949,1960,1958,265,911,5975,0
1960,1958,265,911,4296,1061,1
1958,265,911,4296,1061,6870,1
265,911,4296,1061,6870,3386,1
911,4296,1061,6870,3386,3791,1
4296,1061,6870,3386,3791,4720,1
1061,6870,3386,3791,4720,31923,1
6870,3386,3791,4720,31923,1220,1
3386,3791,4720,31923,1220,969,1
3791,4720,31923,1220,969,25841,1
4720,31923,1220,969,25841,3451,1
31923,1220,969,25841,3451,1124,0
1220,969,25841,3451,6970,7121,1
969,25841,3451,6970,7121,7584,1
25841,3451,6970,7121,7584,953,1
3451,6970,7121,7584,953,7212,1
6970,7121,7584,953,7212,1209,1
7121,7584,953,7212,1209,33679,0
7584,953,7212,1209,293,4383,1
953,7212,1209,293,4383,5503,1
7212,1209,293,4383,5503,5614,1
1209,293,4383,5503,5614,2388,1
293,4383,5503,5614,2388,4558,0
4383,5503,5614,2388,7149,1247,1
5503,5614,2388,7149,1247,6787,0
5614,2388,7149,1247,2819,1959,0
2388,7149,1247,2819,6308,3194,1
7149,1247,2819,6308,3194,4912,1
1247,2819,6308,3194,4912,3528,1
2819,6308,3194,4912,3528,497,1
6308,3194,4912,3528,497,4351,1
3194,4912,3528,497,4351,4155,1
4912,3528,497,4351,4155,1611,1
3528,497,4351,4155,1611,365,1
497,4351,4155,1611,365,2997,1
4351,4155,1611,365,2997,27408,1
4155,1611,365,2997,27408,2231,1
1611,365,2997,27408,2231,475,1
365,2997,27408,2231,475,1923,0
2997,27408,2231,475,1680,3176,1
27408,2231,475,1680,3176,4007,1
2231,475,1680,3176,4007,2114,1
475,1680,3176,4007,2114,2473,0
1680,3176,4007,2114,587,3127,0
3176,4007,2114,587,7151,2243,1
4007,2114,587,7151,2243,194,1
2114,587,7151,2243,194,4370,0
587,7151,2243,194,2312,5349,1
7151,2243,194,2312,5349,2321,1
2243,194,2312,5349,2321,3668,0
194,2312,5349,2321,1873,1672,0
2312,5349,2321,1873,5135,5299,1
5349,2321,1873,5135,5299,1859,0
2321,1873,5135,5299,80,3289,1
1873,5135,5299,80,3289,8983,1
5135,5299,80,3289,8983,3996,1
5299,80,3289,8983,3996,8813,1
80,3289,8983,3996,8813,961,1
3289,8983,3996,8813,961,6370,0
8983,3996,8813,961,6305,1844,1
3996,8813,961,6305,1844,26599,1
8813,961,6305,1844,26599,73,1
961,6305,1844,26599,73,5915,1
6305,1844,26599,73,5915,6618,1
1844,26599,73,5915,6618,32600,0
26599,73,5915,6618,4144,5072,0
73,5915,6618,4144,8456,1251,0
5915,6618,4144,8456,5304,8724,1
6618,4144,8456,5304,8724,41014,1
4144,8456,5304,8724,41014,735,1
8456,5304,8724,41014,735,6684,1
5304,8724,41014,735,6684,4644,1
8724,41014,735,6684,4644,4794,0
41014,735,6684,4644,2156,4689,0
735,6684,4644,2156,6376,579,0
6684,4644,2156,6376,5849,3462,1
4644,2156,6376,5849,3462,3310,1
2156,6376,5849,3462,3310,3307,1
6376,5849,3462,3310,3307,3629,1
5849,3462,3310,3307,3629,3641,1
3462,3310,3307,3629,3641,3632,1
3310,3307,3629,3641,3632,3306,1
3307,3629,3641,3632,3306,1281,1
3629,3641,3632,3306,1281,3640,1
3641,3632,3306,1281,3640,899,1
3632,3306,1281,3640,899,1028,1
3306,1281,3640,899,1028,1081,1
1281,3640,899,1028,1081,1066,1
3640,899,1028,1081,1066,3545,0
899,1028,1081,1066,900,5613,1
1028,1081,1066,900,5613,26422,0
1081,1066,900,5613,7060,4308,1
1066,900,5613,7060,4308,5372,0
900,5613,7060,4308,6345,1416,0
5613,7060,4308,6345,2657,5550,0
7060,4308,6345,2657,4109,45517,0
4308,6345,2657,4109,5810,3626,0
6345,2657,4109,5810,6591,4246,1
2657,4109,5810,6591,4246,8969,0
4109,5810,6591,4246,6466,6961,1
5810,6591,4246,6466,6961,2174,1
6591,4246,6466,6961,2174,3418,1
4246,6466,6961,2174,3418,2455,1
6466,6961,2174,3418,2455,1079,1
6961,2174,3418,2455,1079,1614,1
2174,3418,2455,1079,1614,4508,0
3418,2455,1079,1614,5733,2245,1
2455,1079,1614,5733,2245,6782,1
1079,1614,5733,2245,6782,7008,1
1614,5733,2245,6782,7008,7344,0
5733,2245,6782,7008,44189,8685,0
2245,6782,7008,44189,1271,509,1
6782,7008,44189,1271,509,5965,1
7008,44189,1271,509,5965,156,1
44189,1271,509,5965,156,70,1
1271,509,5965,156,70,795,1
509,5965,156,70,795,4828,0
5965,156,70,795,1554,991,1
156,70,795,1554,991,6807,1
70,795,1554,991,6807,1136,1
795,1554,991,6807,1136,3108,1
1554,991,6807,1136,3108,500,0
991,6807,1136,3108,5418,4787,1
6807,1136,3108,5418,4787,5014,1
1136,3108,5418,4787,5014,2583,1
3108,5418,4787,5014,2583,6671,1
5418,4787,5014,2583,6671,4671,0
4787,5014,2583,6671,781,469,1
5014,2583,6671,781,469,2025,0
2583,6671,781,469,2551,1829,0
6671,781,469,2551,3179,3010,1
781,469,2551,3179,3010,2115,0
469,2551,3179,3010,1674,1291,1
2551,3179,3010,1674,1291,7018,0
3179,3010,1674,1291,357,444,1
3010,1674,1291,357,444,4152,1
1674,1291,357,444,4152,7487,1
1291,357,444,4152,7487,8879,1
357,444,4152,7487,8879,2947,0
444,4152,7487,8879,2948,1610,0
4152,7487,8879,2948,7569,1275,0
7487,8879,2948,7569,2822,6516,0
8879,2948,7569,2822,198,288,1
2948,7569,2822,198,288,5339,0
7569,2822,198,288,46,4205,1
2822,198,288,46,4205,1480,0
198,288,46,4205,3499,427,0
288,46,4205,3499,1296,1175,1
46,4205,3499,1296,1175,3676,0
4205,3499,1296,1175,4883,1542,1
3499,1296,1175,4883,1542,3967,1
1296,1175,4883,1542,3967,1094,1
1175,4883,1542,3967,1094,446,0
4883,1542,3967,1094,2870,1727,0
1542,3967,1094,2870,1234,6365,0
3967,1094,2870,1234,1641,4437,1
1094,2870,1234,1641,4437,229,0
2870,1234,1641,4437,7720,2712,1
1234,1641,4437,7720,2712,4487,0
1641,4437,7720,2712,5445,454,0
4437,7720,2712,5445,3507,5139,0
7720,2712,5445,3507,5742,5187,1
2712,5445,3507,5742,5187,175,0
5445,3507,5742,5187,3831,1041,1
3507,5742,5187,3831,1041,7033,0
5742,5187,3831,1041,4802,948,0
5187,3831,1041,4802,7082,32862,1
3831,1041,4802,7082,32862,7085,0
1041,4802,7082,32862,8487,7131,0
4802,7082,32862,8487,8981,7361,1
7082,32862,8487,8981,7361,1682,1
32862,8487,8981,7361,1682,1485,0
8487,8981,7361,1682,2340,1619,0
8981,7361,1682,2340,8270,6339,1
7361,1682,2340,8270,6339,4381,0
1682,2340,8270,6339,39292,1912,0
2340,8270,6339,39292,994,68,1
8270,6339,39292,994,68,5693,0
6339,39292,994,68,8195,3252,1
39292,994,68,8195,3252,4262,1
994,68,8195,3252,4262,26527,1
68,8195,3252,4262,26527,1446,1
8195,3252,4262,26527,1446,7698,0
3252,4262,26527,1446,7160,1350,1
4262,26527,1446,7160,1350,1284,0
26527,1446,7160,1350,6890,515,0
1446,7160,1350,6890,3260,3723,0
7160,1350,6890,3260,6238,4840,1
1350,6890,3260,6238,4840,1277,1
6890,3260,6238,4840,1277,6319,0
3260,6238,4840,1277,27803,1571,1
6238,4840,1277,27803,1571,4992,0
4840,1277,27803,1571,1243,1259,1
1277,27803,1571,1243,1259,4615,1
27803,1571,1243,1259,4615,1650,0
1571,1243,1259,4615,26038,33237,1
1243,1259,4615,26038,33237,4428,0
1259,4615,26038,33237,4936,26394,1
4615,26038,33237,4936,26394,6798,0
26038,33237,4936,26394,44199,1409,0
33237,4936,26394,44199,7010,6578,0
4936,26394,44199,7010,2789,4239,0
26394,44199,7010,2789,17,15,0
44199,7010,2789,17,2359,1185,1
7010,2789,17,2359,1185,2445,0
2789,17,2359,1185,3033,2005,0
17,2359,1185,3033,1961,231,0
2359,1185,3033,1961,2329,5377,1
1185,3033,1961,2329,5377,2411,0
3033,1961,2329,5377,2194,4085,0
1961,2329,5377,2194,2931,5971,0
2329,5377,2194,2931,8254,6539,0
5377,2194,2931,8254,6644,7092,0
2194,2931,8254,6644,936,50068,1
2931,8254,6644,936,50068,2987,0
8254,6644,936,50068,4529,917,0
6644,936,50068,4529,5618,6885,0
936,50068,4529,5618,6711,6016,1
50068,4529,5618,6711,6016,4022,0
4529,5618,6711,6016,778,154,1
5618,6711,6016,778,154,3538,1
6711,6016,778,154,3538,5694,0
6016,778,154,3538,45728,26776,1
778,154,3538,45728,26776,3553,0
154,3538,45728,26776,3556,39231,0
3538,45728,26776,3556,3855,27627,1
45728,26776,3556,3855,27627,31973,0
26776,3556,3855,27627,25833,33564,1
3556,3855,27627,25833,33564,7327,0
3855,27627,25833,33564,30707,3798,0
27627,25833,33564,30707,461,5992,1
25833,33564,30707,461,5992,1493,0
33564,30707,461,5992,4147,6989,0
30707,461,5992,4147,215,1735,0
461,5992,4147,215,5319,2467,1
5992,4147,215,5319,2467,4886,1
4147,215,5319,2467,4886,4146,1
215,5319,2467,4886,4146,3094,1
5319,2467,4886,4146,3094,41285,1
2467,4886,4146,3094,41285,39869,1
4886,4146,3094,41285,39869,6786,1
4146,3094,41285,39869,6786,1635,1
3094,41285,39869,6786,1635,2185,1
41285,39869,6786,1635,2185,6237,1
39869,6786,1635,2185,6237,3186,1
6786,1635,2185,6237,3186,4019,1
1635,2185,6237,3186,4019,5956,1
2185,6237,3186,4019,5956,4424,1
6237,3186,4019,5956,4424,36535,1
3186,4019,5956,4424,36535,3408,1
4019,5956,4424,36535,3408,2021,1
5956,4424,36535,3408,2021,583,1
4424,36535,3408,2021,583,1172,1
36535,3408,2021,583,1172,3148,1
3408,2021,583,1172,3148,5991,1
2021,583,1172,3148,5991,431,1
583,1172,3148,5991,431,6218,1
1172,3148,5991,431,6218,147,1
3148,5991,431,6218,147,3105,1
5991,431,6218,147,3105,6573,1
431,6218,147,3105,6573,2708,1
6218,147,3105,6573,2708,2503,1
147,3105,6573,2708,2503,4464,1
3105,6573,2708,2503,4464,7789,1
6573,2708,2503,4464,7789,943,1
2708,2503,4464,7789,943,3241,1
2503,4464,7789,943,3241,1235,0
4464,7789,943,3241,32,5433,0
7789,943,3241,32,1784,1357,1
943,3241,32,1784,1357,4084,0
3241,32,1784,1357,46578,5710,0
32,1784,1357,46578,26875,7090,1
1784,1357,46578,26875,7090,27744,1
1357,46578,26875,7090,27744,225,0
46578,26875,7090,27744,2318,32587,1
26875,7090,27744,2318,32587,30812,0
7090,27744,2318,32587,42004,1734,1
27744,2318,32587,42004,1734,1483,0
2318,32587,42004,1734,44195,3258,0
32587,42004,1734,44195,3822,1117,0
42004,1734,44195,3822,4361,1190,1
1734,44195,3822,4361,1190,8464,1
44195,3822,4361,1190,8464,321,1
3822,4361,1190,8464,321,4306,1
4361,1190,8464,321,4306,2396,1
1190,8464,321,4306,2396,3000,1
8464,321,4306,2396,3000,506,1
321,4306,2396,3000,506,2161,1
4306,2396,3000,506,2161,7099,1
2396,3000,506,2161,7099,3160,1
3000,506,2161,7099,3160,30994,1
506,2161,7099,3160,30994,3426,1
2161,7099,3160,30994,3426,1729,1
7099,3160,30994,3426,1729,2442,1
3160,30994,3426,1729,2442,8128,1
30994,3426,1729,2442,8128,920,1
3426,1729,2442,8128,920,8622,1
1729,2442,8128,920,8622,1246,1
2442,8128,920,8622,1246,3015,1
8128,920,8622,1246,3015,1199,1
920,8622,1246,3015,1199,2908,1
8622,1246,3015,1199,2908,5669,1
1246,3015,1199,2908,5669,7767,1
3015,1199,2908,5669,7767,2730,1
1199,2908,5669,7767,2730,82,1
2908,5669,7767,2730,82,1274,1
5669,7767,2730,82,1274,5954,1
7767,2730,82,1274,5954,6953,1
2730,82,1274,5954,6953,27821,0
82,1274,5954,6953,27815,7705,1
1274,5954,6953,27815,7705,645,1
5954,6953,27815,7705,645,1394,0
6953,27815,7705,645,44555,1320,0
27815,7705,645,44555,25850,3978,0
7705,645,44555,25850,8033,2706,0
645,44555,25850,8033,30803,47629,1
44555,25850,8033,30803,47629,5617,1
25850,8033,30803,47629,5617,7255,0
8033,30803,47629,5617,48997,48883,0
30803,47629,5617,48997,6350,337,1
47629,5617,48997,6350,337,1300,0
5617,48997,6350,337,4921,1183,0
48997,6350,337,4921,26662,4446,0
6350,337,4921,26662,47610,1971,0
337,4921,26662,47610,29,47894,1
4921,26662,47610,29,47894,551,0
26662,47610,29,47894,43376,46723,0
47610,29,47894,43376,27722,973,1
29,47894,43376,27722,973,34405,0
47894,43376,27722,973,27186,6944,0
43376,27722,973,27186,33880,31410,0
27722,973,27186,33880,32649,34437,1
973,27186,33880,32649,34437,37731,0
27186,33880,32649,34437,36527,6669,1
33880,32649,34437,36527,6669,46965,0
32649,34437,36527,6669,2019,41571,1
34437,36527,6669,2019,41571,627,0
36527,6669,2019,41571,47202,55069,1
6669,2019,41571,47202,55069,50872,1
2019,41571,47202,55069,50872,3317,0
41571,47202,55069,50872,50842,48032,1
47202,55069,50872,50842,48032,47261,0
55069,50872,50842,48032,55247,55820,0
50872,50842,48032,55247,32234,55805,0
50842,48032,55247,32234,55442,56174,0
48032,55247,32234,55442,51884,4653,0
55247,32234,55442,51884,6286,44301,0
32234,55442,51884,6286,60069,1393,0
55442,51884,6286,60069,51314,63082,1
51884,6286,60069,51314,63082,40955,1
6286,60069,51314,63082,40955,7109,0
60069,51314,63082,40955,926,32728,1
51314,63082,40955,926,32728,26777,1
63082,40955,926,32728,26777,67295,0
40955,926,32728,26777,69224,33310,1
926,32728,26777,69224,33310,55052,0
32728,26777,69224,33310,68872,47538,0
26777,69224,33310,68872,67255,69844,1
69224,33310,68872,67255,69844,45732,0
33310,68872,67255,69844,5218,44022,1
68872,67255,69844,5218,44022,51037,0
67255,69844,5218,44022,33903,64839,0
69844,5218,44022,33903,64614,27178,1
5218,44022,33903,64614,27178,91500,1
44022,33903,64614,27178,91500,4356,1
33903,64614,27178,91500,4356,4359,1
64614,27178,91500,4356,4359,927,1
27178,91500,4356,4359,927,1,0
91500,4356,4359,927,33615,62999,0
4356,4359,927,33615,69644,72998,0
4359,927,33615,69644,76093,97225,0
695,858,110,2028,457,1036,1
858,110,2028,457,1036,1291,1
110,2028,457,1036,1291,2194,1
2028,457,1036,1291,2194,2529,1
457,1036,1291,2194,2529,589,1
1036,1291,2194,2529,589,1240,1
1291,2194,2529,589,1240,1387,1
2194,2529,589,1240,1387,1954,1
2529,589,1240,1387,1954,2403,1
589,1240,1387,1954,2403,592,0
1240,1387,1954,2403,380,1356,0
1387,1954,2403,380,1527,2000,1
1954,2403,380,1527,2000,1101,1
2403,380,1527,2000,1101,1580,0
380,1527,2000,1101,3418,2858,0
1527,2000,1101,3418,3361,3421,1
2000,1101,3418,3361,3421,1265,0
1101,3418,3361,3421,2791,1968,1
3418,3361,3421,2791,1968,34,0
3361,3421,2791,1968,1259,1307,1
3421,2791,1968,1259,1307,1394,1
2791,1968,1259,1307,1394,86,1
1968,1259,1307,1394,86,296,0
1259,1307,1394,86,527,1213,1
1307,1394,86,527,1213,1207,1
1394,86,527,1213,1207,150,1
86,527,1213,1207,150,2313,1
527,1213,1207,150,2313,3363,1
1213,1207,150,2313,3363,3684,0
1207,150,2313,3363,1997,3499,1
150,2313,3363,1997,3499,188,1
2313,3363,1997,3499,188,366,1
3363,1997,3499,188,366,1258,1
1997,3499,188,366,1258,2716,1
3499,188,366,1258,2716,1994,1
188,366,1258,2716,1994,2118,1
366,1258,2716,1994,2118,1982,1
1258,2716,1994,2118,1982,2617,0
2716,1994,2118,1982,3081,1407,1
1994,2118,1982,3081,1407,1339,1
2118,1982,3081,1407,1339,2097,1
1982,3081,1407,1339,2097,3016,1
3081,1407,1339,2097,3016,3476,1
1407,1339,2097,3016,3476,724,1
1339,2097,3016,3476,724,1717,1
2097,3016,3476,724,1717,2717,0
3016,3476,724,1717,382,2004,0
3476,724,1717,382,891,1974,1
724,1717,382,891,1974,1327,1
1717,382,891,1974,1327,1975,1
382,891,1974,1327,1975,2710,1
891,1974,1327,1975,2710,3053,1
1974,1327,1975,2710,3053,2995,0
1327,1975,2710,3053,381,2268,1
1975,2710,3053,381,2268,3105,1
2710,3053,381,2268,3105,377,1
3053,381,2268,3105,377,2571,1
381,2268,3105,377,2571,1610,1
2268,3105,377,2571,1610,3107,1
3105,377,2571,1610,3107,1370,1
377,2571,1610,3107,1370,1518,1
2571,1610,3107,1370,1518,480,1
1610,3107,1370,1518,480,165,1
3107,1370,1518,480,165,292,1
1370,1518,480,165,292,1385,1
1518,480,165,292,1385,780,1
480,165,292,1385,780,1917,1
165,292,1385,780,1917,2881,1
292,1385,780,1917,2881,208,0
1385,780,1917,2881,736,798,1
780,1917,2881,736,798,1918,1
1917,2881,736,798,1918,3020,1
2881,736,798,1918,3020,517,1
736,798,1918,3020,517,1377,0
798,1918,3020,517,1552,3440,0
1918,3020,517,1552,434,3257,0
3020,517,1552,434,1544,2334,1
517,1552,434,1544,2334,153,0
1552,434,1544,2334,318,2762,1
434,1544,2334,318,2762,3175,0
1544,2334,318,2762,3755,3793,0
2334,318,2762,3755,3147,2889,1
318,2762,3755,3147,2889,3273,1
2762,3755,3147,2889,3273,1304,1
3755,3147,2889,3273,1304,2053,0
3147,2889,3273,1304,2420,2421,0
2889,3273,1304,2420,1249,593,1
3273,1304,2420,1249,593,1,1
1304,2420,1249,593,1,949,1
2420,1249,593,1,949,1625,1
1249,593,1,949,1625,3347,1
593,1,949,1625,3347,919,1
1,949,1625,3347,919,1023,1
949,1625,3347,919,1023,1079,0
1625,3347,919,1023,448,553,1
3347,919,1023,448,553,1270,0
919,1023,448,553,3386,36,1
1023,448,553,3386,36,2918,0
448,553,3386,36,241,1282,0
553,3386,36,241,1097,2114,1
3386,36,241,1097,2114,1084,1
36,241,1097,2114,1084,2398,1
241,1097,2114,1084,2398,11,0
1097,2114,1084,2398,2797,337,0
2114,1084,2398,2797,2737,608,0
1084,2398,2797,2737,3109,3996,0
2398,2797,2737,3109,4022,4023,0
2502,1396,2353,1320,4901,6710,1
1396,2353,1320,4901,6710,6879,1
2353,1320,4901,6710,6879,6378,1
1320,4901,6710,6879,6378,1127,0
4901,6710,6879,6378,3793,7143,1
6710,6879,6378,3793,7143,2231,1
6879,6378,3793,7143,2231,3948,1
6378,3793,7143,2231,3948,1799,1
3793,7143,2231,3948,1799,5903,1
7143,2231,3948,1799,5903,1517,0
2231,3948,1799,5903,3578,2707,0
3948,1799,5903,3578,7445,163,0
1799,5903,3578,7445,353,1215,0
5903,3578,7445,353,1527,1275,0
3578,7445,353,1527,4011,2117,1
7445,353,1527,4011,2117,8636,0
353,1527,4011,2117,27706,6333,1
1527,4011,2117,27706,6333,8368,1
4011,2117,27706,6333,8368,32587,1
2117,27706,6333,8368,32587,4886,1
27706,6333,8368,32587,4886,5103,0
6333,8368,32587,4886,3897,5064,1
8368,32587,4886,3897,5064,6377,1
32587,4886,3897,5064,6377,553,0
4886,3897,5064,6377,1682,1270,0
3897,5064,6377,1682,4016,4085,0
5064,6377,1682,4016,4963,2490,1
6377,1682,4016,4963,2490,2571,1
1682,4016,4963,2490,2571,47,1
4016,4963,2490,2571,47,110,1
4963,2490,2571,47,110,2542,1
2490,2571,47,110,2542,5630,1
2571,47,110,2542,5630,1748,1
47,110,2542,5630,1748,1466,1
110,2542,5630,1748,1466,7254,1
2542,5630,1748,1466,7254,1653,1
5630,1748,1466,7254,1653,2232,1
1748,1466,7254,1653,2232,4865,1
1466,7254,1653,2232,4865,7153,1
7254,1653,2232,4865,7153,2329,1
1653,2232,4865,7153,2329,6539,1
2232,4865,7153,2329,6539,8961,1
4865,7153,2329,6539,8961,296,1
7153,2329,6539,8961,296,593,1
2329,6539,8961,296,593,356,0
6539,8961,296,593,2959,7147,1
8961,296,593,2959,7147,4878,1
296,593,2959,7147,4878,8464,0
593,2959,7147,4878,2858,1222,0
2959,7147,4878,2858,3949,741,0
7147,4878,2858,3949,1500,778,0
4878,2858,3949,1500,5902,522,0
2858,3949,1500,5902,5679,6188,0
3949,1500,5902,5679,3994,8966,1
1500,5902,5679,3994,8966,31696,1
5902,5679,3994,8966,31696,5388,1
5679,3994,8966,31696,5388,6957,1
3994,8966,31696,5388,6957,1921,1
8966,31696,5388,6957,1921,1645,1
31696,5388,6957,1921,1645,7360,1
5388,6957,1921,1645,7360,1754,1
6957,1921,1645,7360,1754,6323,1
1921,1645,7360,1754,6323,8366,1
1645,7360,1754,6323,8366,543,0
7360,1754,6323,8366,8970,8644,1
